"date","year","month","day","5722002"
2009-05-01,2009,5,1,10.3431576451613
2009-06-01,2009,6,1,6.12986293433333
2009-07-01,2009,7,1,3.05378371103226
2009-08-01,2009,8,1,5.32710449064516
2009-09-01,2009,9,1,4.94666591466667
2009-10-01,2009,10,1,10.2064260322581
2009-11-01,2009,11,1,10.8866276066667
2009-12-01,2009,12,1,15.1263566129032
2010-01-01,2010,1,1,17.4291049677419
2010-02-01,2010,2,1,16.3482203571429
2010-03-01,2010,3,1,16.6176967419355
2010-04-01,2010,4,1,12.3753449833333
2010-05-01,2010,5,1,8.60051345193548
2010-06-01,2010,6,1,4.43002937506667
2010-07-01,2010,7,1,0.734797556774194
2010-08-01,2010,8,1,5.11111377064516
2010-09-01,2010,9,1,6.55153479666667
2010-10-01,2010,10,1,10.0696844252258
2010-11-01,2010,11,1,11.8746391
2010-12-01,2010,12,1,13.4790350967742
2011-01-01,2011,1,1,16.2090490322581
2011-02-01,2011,2,1,16.004062
2011-03-01,2011,3,1,14.5124692774194
2011-04-01,2011,4,1,12.3436986466667
2011-05-01,2011,5,1,11.5890132645161
2011-06-01,2011,6,1,4.35621148893333
2011-07-01,2011,7,1,2.22414642709677
2011-08-01,2011,8,1,2.5335144873871
2011-09-01,2011,9,1,8.56345628033333
2011-10-01,2011,10,1,9.67620304258065
2011-11-01,2011,11,1,13.2901627433333
2011-12-01,2011,12,1,16.3980649677419
2012-01-01,2012,1,1,16.5326929677419
2012-02-01,2012,2,1,16.1266195172414
2012-03-01,2012,3,1,17.5023916774194
2012-04-01,2012,4,1,12.10499038
2012-05-01,2012,5,1,9.90359412258065
2012-06-01,2012,6,1,5.73921548566667
2012-07-01,2012,7,1,5.85782689
2012-08-01,2012,8,1,5.22533245262581
2012-09-01,2012,9,1,9.55516457993333
2012-10-01,2012,10,1,8.38286661612903
2012-11-01,2012,11,1,12.8043457233333
2012-12-01,2012,12,1,13.9992958774194
2013-01-01,2013,1,1,17.2701151612903
2013-02-01,2013,2,1,16.1394476428571
2013-03-01,2013,3,1,14.4808280967742
2013-04-01,2013,4,1,13.1552498333333
2013-05-01,2013,5,1,8.01973077419355
2013-06-01,2013,6,1,6.060743057
2013-07-01,2013,7,1,5.24312089677419
2013-08-01,2013,8,1,6.08236337354839
2013-09-01,2013,9,1,6.12635509666667
2013-10-01,2013,10,1,10.6476124290323
2013-11-01,2013,11,1,12.4523045033333
2013-12-01,2013,12,1,16.6558262258065
2014-01-01,2014,1,1,17.3343103548387
2014-02-01,2014,2,1,15.2382588928571
2014-03-01,2014,3,1,14.1592543806452
2014-04-01,2014,4,1,12.6821732366667
2014-05-01,2014,5,1,7.60837947225806
2014-06-01,2014,6,1,3.97262001283333
2014-07-01,2014,7,1,4.16531470322581
2014-08-01,2014,8,1,6.68894750225806
2014-09-01,2014,9,1,5.84913099686667
2014-10-01,2014,10,1,11.9266752322581
2014-11-01,2014,11,1,12.3407357633333
2014-12-01,2014,12,1,14.5503363645161
2015-01-01,2015,1,1,18.0501246451613
2015-02-01,2015,2,1,16.5084041428571
2015-03-01,2015,3,1,16.8955706129032
2015-04-01,2015,4,1,14.7449969133333
2015-05-01,2015,5,1,10.9118361967742
2015-06-01,2015,6,1,9.29240696333333
2015-07-01,2015,7,1,4.85961054806452
2015-08-01,2015,8,1,5.26280676645161
2015-09-01,2015,9,1,6.733485488
2015-10-01,2015,10,1,7.31927401387097
2015-11-01,2015,11,1,10.3429434866667
2015-12-01,2015,12,1,14.7169881612903
2016-01-01,2016,1,1,16.6678121612903
2016-02-01,2016,2,1,17.9566195862069
2016-03-01,2016,3,1,16.6442820322581
2016-04-01,2016,4,1,9.74634633
2016-05-01,2016,5,1,7.03496213225806
2016-06-01,2016,6,1,4.90547005781333
2016-07-01,2016,7,1,3.77572498632258
2016-08-01,2016,8,1,7.63816204935484
2016-09-01,2016,9,1,11.22267267
2016-10-01,2016,10,1,9.76133883870968
2016-11-01,2016,11,1,13.24842131
2016-12-01,2016,12,1,14.8127527290323
2017-01-01,2017,1,1,19.0207918064516
2017-02-01,2017,2,1,16.506711
2017-03-01,2017,3,1,15.2449036129032
2017-04-01,2017,4,1,11.21413774
2017-05-01,2017,5,1,5.77780332548387
