"date","year","month","day","5722002"
2009-07-01,"2009","07","01",24.876
2009-08-01,"2009","08","01",37.07
2009-09-01,"2009","09","01",46.331
2009-10-01,"2009","10","01",76.973
2009-11-01,"2009","11","01",77.504
2009-12-01,"2009","12","01",107.188
2010-01-01,"2010","01","01",110.347
2010-02-01,"2010","02","01",85.828
2010-03-01,"2010","03","01",82.857
2010-04-01,"2010","04","01",54.67
2010-05-01,"2010","05","01",36.737
2010-06-01,"2010","06","01",23.81
2010-07-01,"2010","07","01",21.47
2010-08-01,"2010","08","01",37.27
2010-09-01,"2010","09","01",52.328
2010-10-01,"2010","10","01",77.125
2010-11-01,"2010","11","01",86.331
2010-12-01,"2010","12","01",94.348
2011-01-01,"2011","01","01",104.141
2011-02-01,"2011","02","01",83.518
2011-03-01,"2011","03","01",73.781
2011-04-01,"2011","04","01",54.551
2011-05-01,"2011","05","01",43.813
2011-06-01,"2011","06","01",24.386
2011-07-01,"2011","07","01",24.323
2011-08-01,"2011","08","01",31.178
2011-09-01,"2011","09","01",59.24
2011-10-01,"2011","10","01",75.929
2011-11-01,"2011","11","01",93.726
2011-12-01,"2011","12","01",109.3
2012-01-01,"2012","01","01",100.951
2012-02-01,"2012","02","01",85.602
2012-03-01,"2012","03","01",86.605
2012-04-01,"2012","04","01",53.994
2012-05-01,"2012","05","01",38.343
2012-06-01,"2012","06","01",23.969
2012-07-01,"2012","07","01",30.201
2012-08-01,"2012","08","01",38.815
2012-09-01,"2012","09","01",60.569
2012-10-01,"2012","10","01",69.222
2012-11-01,"2012","11","01",89.91
2012-12-01,"2012","12","01",98.314
2013-01-01,"2013","01","01",104.406
2013-02-01,"2013","02","01",83.034
2013-03-01,"2013","03","01",75.728
2013-04-01,"2013","04","01",57.188
2013-05-01,"2013","05","01",35.788
2013-06-01,"2013","06","01",26.338
2013-07-01,"2013","07","01",28.343
2013-08-01,"2013","08","01",40.388
2013-09-01,"2013","09","01",49.399
2013-10-01,"2013","10","01",78.596
2013-11-01,"2013","11","01",89.517
2013-12-01,"2013","12","01",109.603
2014-01-01,"2014","01","01",107.381
2014-02-01,"2014","02","01",82.319
2014-03-01,"2014","03","01",75.48
2014-04-01,"2014","04","01",56.14
2014-05-01,"2014","05","01",34.604
2014-06-01,"2014","06","01",23.126
2014-07-01,"2014","07","01",26.86
